date,II,V5,SpO2,Art,BP,ETCO2
434,0.000000,0.000000,1.707180,2.499272,6.786533,36.937500
435,0.000000,0.000000,1.469101,2.400671,6.494034,36.968750
436,0.000000,0.000000,1.251605,2.288183,6.201535,37.000000
437,0.000000,0.000000,1.056671,2.161953,5.909036,37.031250
438,0.000000,0.000000,0.884931,2.022896,5.616536,37.062500
439,0.000000,0.000000,0.735894,1.872796,5.537585,37.093750
440,0.000000,0.000000,0.608248,1.714293,5.458634,37.125000
441,0.000000,0.000000,0.500145,1.550750,5.379683,37.156250
442,0.000000,0.000000,0.409465,1.385990,5.300732,37.187500
443,0.000000,0.000000,0.334005,1.223951,5.221781,37.218750
444,0.000000,0.000000,0.271628,1.068317,5.142830,37.250000
445,0.000000,0.000000,0.220351,0.922197,5.124383,37.281250
446,0.000000,0.000000,0.178388,0.787911,5.105935,37.312500
447,0.000000,0.000000,0.144176,0.666903,5.087487,37.343750
448,0.000000,0.000000,0.116366,0.559776,5.069039,37.375000
449,0.000000,0.000000,0.093817,0.466418,5.050592,37.406250
450,0.000000,0.000000,0.000138,0.386165,5.032144,37.437500
451,0.000000,0.000000,0.000792,0.317988,5.027984,37.468750
452,0.450000,0.450000,0.004555,0.260648,5.023825,37.500000
453,0.600000,0.600000,0.026101,0.212826,5.019665,37.531250
454,0.450000,0.450000,0.146561,0.173224,5.015505,37.562500
455,0.000000,0.000000,0.740236,0.140619,5.011346,37.593750
456,0.000000,0.000000,2.500000,0.113904,5.007186,37.625000
457,-0.700000,-0.700000,4.259764,0.092100,5.006256,37.656250
458,5.000000,5.000000,4.853439,0.074363,5.005325,37.687500
459,-1.500000,-1.500000,4.973899,0.059971,5.004395,37.718750
460,0.000000,0.000000,4.995445,0.026101,5.003465,37.750000
461,0.000000,0.000000,4.999208,0.146561,5.002534,37.781250
462,0.500000,0.500000,4.924890,0.740236,5.001604,37.812500
463,1.400000,1.400000,4.906751,2.500000,5.001396,37.658106
464,1.600000,1.600000,4.884336,4.259764,5.001189,37.503712
465,1.650000,1.650000,4.856689,4.853439,5.000981,37.349318
466,0.700000,0.700000,4.822675,4.995445,5.000773,37.194923
467,0.200000,0.200000,4.780951,4.973899,5.000566,37.040529
468,0.000000,0.000000,4.729959,4.853439,5.000358,36.886135
469,0.000000,0.000000,4.667922,4.259764,5.000312,36.134147
470,0.000000,0.000000,4.592859,2.934848,5.000265,35.382159
471,0.000000,0.000000,4.502637,2.919248,5.000219,34.630171
472,0.000000,0.000000,4.395055,2.900038,5.000173,33.878183
473,0.000000,0.000000,4.267987,2.876453,5.000126,33.126195
474,0.000000,0.000000,4.119574,2.847596,5.000080,32.374206
475,0.000000,0.000000,3.948484,2.812437,5.000070,30.145172
476,0.000000,0.000000,3.754201,2.769823,5.000059,27.916138
477,0.000000,0.000000,3.537320,2.718497,5.000049,25.687103
478,0.000000,0.000000,3.299781,2.657143,5.000039,23.458069
479,0.000000,0.000000,3.044986,2.584460,5.000028,21.229034
480,0.000000,0.000000,2.777722,2.499272,5.000018,19.000000
481,0.000000,0.000000,2.503873,2.400671,5.000016,16.770966
482,0.000000,0.000000,2.229931,2.288183,5.000013,14.541931
483,0.000000,0.000000,1.962398,2.161953,5.000011,12.312897
484,0.000000,0.000000,1.707180,2.022896,5.000009,10.083862
485,0.000000,0.000000,1.469101,1.872796,5.000006,7.854828
486,0.000000,0.000000,1.251605,1.714293,5.000004,5.625794
487,0.000000,0.000000,1.056671,1.550750,5.000003,4.873805
488,0.000000,0.000000,0.884931,1.385990,5.000003,4.121817
489,0.000000,0.000000,0.735894,1.223951,5.000002,3.369829
490,0.000000,0.000000,0.608248,1.068317,5.000002,2.617841
491,0.000000,0.000000,0.500145,0.922197,5.000001,1.865853
492,0.000000,0.000000,0.409465,0.787911,5.000001,1.113865
493,0.000000,0.000000,0.334005,0.666903,5.000001,0.961281
494,0.000000,0.000000,0.271628,0.559776,5.000001,0.808698
495,0.000000,0.000000,0.220351,0.466418,5.000001,0.656115
496,0.000000,0.000000,0.178388,0.386165,5.000000,0.503531
497,0.000000,0.000000,0.144176,0.317988,5.000000,0.350948
498,0.000000,0.000000,0.116366,0.260648,5.000000,0.198365
499,0.000000,0.000000,0.093817,0.212826,5.000000,0.171074
500,0.000000,0.000000,0.000138,0.173224,5.000000,0.143783
501,0.000000,0.000000,0.000792,0.140619,5.000000,0.116492
502,0.450000,0.450000,0.004555,0.113904,5.000000,0.089202
503,0.600000,0.600000,0.026101,0.092100,5.000000,0.061911
504,0.450000,0.450000,0.146561,0.074363,5.000000,0.034620
505,0.000000,0.000000,0.740236,0.059971,5.000000,0.029853
506,0.000000,0.000000,2.500000,0.026101,5.000000,0.025087
507,-0.700000,-0.700000,4.259764,0.146561,5.000000,0.020320
508,5.000000,5.000000,4.853439,0.740236,5.000000,0.015554
509,-1.500000,-1.500000,4.973899,2.500000,5.000000,0.010787
510,0.000000,0.000000,4.995445,4.259764,5.000000,0.006021
511,0.000000,0.000000,4.999208,4.853439,5.000000,0.005192
512,0.500000,0.500000,4.924890,4.995445,5.000000,0.004363
513,1.400000,1.400000,4.906751,4.973899,5.000000,0.003533
514,1.600000,1.600000,4.884336,4.853439,5.000000,0.002704
515,1.650000,1.650000,4.856689,4.259764,5.000000,0.001875
516,0.700000,0.700000,4.822675,2.934848,5.000000,0.001046
517,0.200000,0.200000,4.780951,2.919248,5.000000,0.000902
518,0.000000,0.000000,4.729959,2.900038,5.000000,0.000758
519,0.000000,0.000000,4.667922,2.876453,5.000000,0.000614
520,0.000000,0.000000,4.592859,2.847596,5.000000,0.000470
521,0.000000,0.000000,4.502637,2.812437,5.000000,0.000326
522,0.000000,0.000000,4.395055,2.769823,5.000000,0.000182
523,0.000000,0.000000,4.267987,2.718497,5.000000,0.000157
524,0.000000,0.000000,4.119574,2.657143,5.000000,0.000132
525,0.000000,0.000000,3.948484,2.584460,5.000000,0.000107
526,0.000000,0.000000,3.754201,2.499272,5.000000,0.000082
527,0.000000,0.000000,3.537320,2.400671,5.000000,0.000057
528,0.000000,0.000000,3.299781,2.288183,5.000000,0.000032
529,0.000000,0.000000,3.044986,2.161953,5.000000,0.000027
530,0.000000,0.000000,2.777722,2.022896,5.000000,0.000023
531,0.000000,0.000000,2.503873,1.872796,5.000000,0.000019
532,0.000000,0.000000,2.229931,1.714293,5.000000,0.000014
533,0.000000,0.000000,1.962398,1.550750,5.000000,0.000010
534,0.000000,0.000000,1.707180,1.385990,5.000000,0.000005
535,0.000000,0.000000,1.469101,1.223951,5.000000,0.000005
536,0.000000,0.000000,1.251605,1.068317,5.000000,0.000004
537,0.000000,0.000000,1.056671,0.922197,5.000000,0.000003
538,0.000000,0.000000,0.884931,0.787911,5.000000,0.000002
539,0.000000,0.000000,0.735894,0.666903,5.000000,0.000002
540,0.000000,0.000000,0.608248,0.559776,5.000000,0.000001
541,0.000000,0.000000,0.500145,0.466418,5.000000,0.000001
542,0.000000,0.000000,0.409465,0.386165,5.000000,0.000001
543,0.000000,0.000000,0.334005,0.317988,5.000000,0.000001
544,0.000000,0.000000,0.271628,0.260648,5.000000,0.000000
545,0.000000,0.000000,0.220351,0.212826,5.000000,0.000000
546,0.000000,0.000000,0.178388,0.173224,5.000000,0.000000
547,0.000000,0.000000,0.144176,0.140619,5.000000,0.000000
548,0.000000,0.000000,0.116366,0.113904,5.000000,0.000000
549,0.000000,0.000000,0.093817,0.092100,5.000000,0.000000
550,0.000000,0.000000,0.000138,0.074363,5.000000,0.000000
551,0.000000,0.000000,0.000792,0.059971,5.000000,0.000000
552,0.450000,0.450000,0.004555,0.026101,5.000000,0.000000
553,0.600000,0.600000,0.026101,0.146561,5.000000,0.000000
554,0.450000,0.450000,0.146561,0.740236,5.000000,0.000000
555,0.000000,0.000000,0.740236,2.500000,5.000000,0.000000
556,0.000000,0.000000,2.500000,4.259764,5.000000,0.000000
557,-0.700000,-0.700000,4.259764,4.853439,5.000000,0.000000
558,5.000000,5.000000,4.853439,4.995445,5.000000,0.000000
559,-1.500000,-1.500000,4.973899,4.973899,5.000000,0.000000
560,0.000000,0.000000,4.995445,4.853439,5.000000,0.000000
561,0.000000,0.000000,4.999208,4.259764,5.000000,0.000000
562,0.500000,0.500000,4.924890,2.934848,5.000000,0.000000
563,1.400000,1.400000,4.906751,2.919248,5.000000,0.000000
564,1.600000,1.600000,4.884336,2.900038,5.000000,0.000000
565,1.650000,1.650000,4.856689,2.876453,5.000000,0.000000
566,0.700000,0.700000,4.822675,2.847596,5.000000,0.000000
567,0.200000,0.200000,4.780951,2.812437,5.000000,0.000000
568,0.000000,0.000000,4.729959,2.769823,5.000000,0.000000
569,0.000000,0.000000,4.667922,2.718497,5.000000,0.000000
570,0.000000,0.000000,4.592859,2.657143,5.000000,0.000000
571,0.000000,0.000000,4.502637,2.584460,5.000000,0.000000
572,0.000000,0.000000,4.395055,2.499272,5.000000,0.000000
573,0.000000,0.000000,4.267987,2.400671,5.000000,0.000000
574,0.000000,0.000000,4.119574,2.288183,5.000000,0.000000
575,0.000000,0.000000,3.948484,2.161953,5.000000,0.000000
576,0.000000,0.000000,3.754201,2.022896,5.000000,0.000000
577,0.000000,0.000000,3.537320,1.872796,5.000000,0.000000
578,0.000000,0.000000,3.299781,1.714293,5.000000,0.000000
579,0.000000,0.000000,3.044986,1.550750,5.000000,0.000000
580,0.000000,0.000000,2.777722,1.385990,5.000000,0.000000
581,0.000000,0.000000,2.503873,1.223951,5.000000,0.000000
582,0.000000,0.000000,2.229931,1.068317,5.000000,0.000000
583,0.000000,0.000000,1.962398,0.922197,5.000000,0.000000
584,0.000000,0.000000,1.707180,0.787911,5.000000,0.000000
585,0.000000,0.000000,1.469101,0.666903,5.000000,0.000000
586,0.000000,0.000000,1.251605,0.559776,5.000000,0.000000
587,0.000000,0.000000,1.056671,0.466418,5.000000,0.000000
588,0.000000,0.000000,0.884931,0.386165,5.000000,0.000000
589,0.000000,0.000000,0.735894,0.317988,5.000000,0.000000
590,0.000000,0.000000,0.608248,0.260648,5.000000,0.000000
591,0.000000,0.000000,0.500145,0.212826,5.000000,0.000000
592,0.000000,0.000000,0.409465,0.173224,5.000000,0.000000
593,0.000000,0.000000,0.334005,0.140619,5.000000,0.000000
594,0.000000,0.000000,0.271628,0.113904,5.000000,0.000000
595,0.000000,0.000000,0.220351,0.092100,5.023805,0.014424
596,0.000000,0.000000,0.178388,0.074363,5.047610,0.028847
597,0.000000,0.000000,0.144176,0.059971,5.071415,0.043271
598,0.000000,0.000000,0.116366,0.026101,5.095220,0.057695
599,0.000000,0.000000,0.093817,0.146561,5.119025,0.072118
600,0.000000,0.000000,0.000138,0.740236,5.142830,0.086542
601,0.000000,0.000000,0.000792,2.500000,5.221781,0.111160
602,0.450000,0.450000,0.004555,4.259764,5.300732,0.135778
603,0.600000,0.600000,0.026101,4.853439,5.379683,0.160396
604,0.450000,0.450000,0.146561,4.995445,5.458634,0.185014
605,0.000000,0.000000,0.740236,4.973899,5.537585,0.209632
606,0.000000,0.000000,2.500000,4.853439,5.616536,0.234250
607,-0.700000,-0.700000,4.259764,4.259764,5.909036,0.300128
608,5.000000,5.000000,4.853439,2.934848,6.201535,0.366006
609,-1.500000,-1.500000,4.973899,2.919248,6.494034,0.431884
610,0.000000,0.000000,4.995445,2.900038,6.786533,0.497761
611,0.000000,0.000000,4.999208,2.876453,7.079033,0.563639
612,0.500000,0.500000,4.924890,2.847596,7.371532,0.629517
613,1.400000,1.400000,4.906751,2.812437,8.059610,0.801249
614,1.600000,1.600000,4.884336,2.769823,8.747688,0.972980
615,1.650000,1.650000,4.856689,2.718497,9.435766,1.144711
616,0.700000,0.700000,4.822675,2.657143,10.123844,1.316443
617,0.200000,0.200000,4.780951,2.584460,10.811922,1.488174
618,0.000000,0.000000,4.729959,2.499272,11.500000,1.659906
619,0.000000,0.000000,4.667922,2.400671,12.188078,2.078605
620,0.000000,0.000000,4.592859,2.288183,12.876156,2.497304
621,0.000000,0.000000,4.502637,2.161953,13.564234,2.916004
622,0.000000,0.000000,4.395055,2.022896,14.252312,3.334703
623,0.000000,0.000000,4.267987,1.872796,14.940390,3.753403
624,0.000000,0.000000,4.119574,1.714293,15.628468,4.172102
625,0.000000,0.000000,3.948484,1.550750,15.920967,5.045577
626,0.000000,0.000000,3.754201,1.385990,16.213467,5.919051
627,0.000000,0.000000,3.537320,1.223951,16.505966,6.792526
628,0.000000,0.000000,3.299781,1.068317,16.798465,7.666001
629,0.000000,0.000000,3.044986,0.922197,17.090964,8.539475
630,0.000000,0.000000,2.777722,0.787911,17.383464,9.412950
631,0.000000,0.000000,2.503873,0.666903,17.462415,10.760791
632,0.000000,0.000000,2.229931,0.559776,17.541366,12.108633
633,0.000000,0.000000,1.962398,0.466418,17.620317,13.456475
634,0.000000,0.000000,1.707180,0.386165,17.699268,14.804317
635,0.000000,0.000000,1.469101,0.317988,17.778219,16.152158
636,0.000000,0.000000,1.251605,0.260648,17.857170,17.500000
637,0.000000,0.000000,1.056671,0.212826,17.875617,18.847842
638,0.000000,0.000000,0.884931,0.173224,17.894065,20.195683
639,0.000000,0.000000,0.735894,0.140619,17.912513,21.543525
640,0.000000,0.000000,0.608248,0.113904,17.930961,22.891367
641,0.000000,0.000000,0.500145,0.092100,17.949408,24.239209
642,0.000000,0.000000,0.409465,0.074363,17.967856,25.587050
643,0.000000,0.000000,0.334005,0.059971,17.972016,26.460525
644,0.000000,0.000000,0.271628,0.026101,17.976175,27.333999
645,0.000000,0.000000,0.220351,0.146561,17.980335,28.207474
646,0.000000,0.000000,0.178388,0.740236,17.984495,29.080949
647,0.000000,0.000000,0.144176,2.500000,17.988654,29.954423
648,0.000000,0.000000,0.116366,4.259764,17.992814,30.827898
649,0.000000,0.000000,0.093817,4.853439,17.993744,31.246597
650,0.000000,0.000000,0.000138,4.995445,17.994675,31.665297
651,0.000000,0.000000,0.000792,4.973899,17.995605,32.083996
652,0.450000,0.450000,0.004555,4.853439,17.996535,32.502696
653,0.600000,0.600000,0.026101,4.259764,17.997466,32.921395
654,0.450000,0.450000,0.146561,2.934848,17.998396,33.340094
655,0.000000,0.000000,0.740236,2.919248,17.998604,33.511826
656,0.000000,0.000000,2.500000,2.900038,17.998811,33.683557
657,-0.700000,-0.700000,4.259764,2.876453,17.999019,33.855289
658,5.000000,5.000000,4.853439,2.847596,17.999227,34.027020
659,-1.500000,-1.500000,4.973899,2.812437,17.999434,34.198751
660,0.000000,0.000000,4.995445,2.769823,17.999642,34.370483
661,0.000000,0.000000,4.999208,2.718497,17.999688,34.436361
662,0.500000,0.500000,4.924890,2.657143,17.999735,34.502239
663,1.400000,1.400000,4.906751,2.584460,17.999781,34.568116
664,1.600000,1.600000,4.884336,2.499272,17.999827,34.633994
665,1.650000,1.650000,4.856689,2.400671,17.999874,34.699872
666,0.700000,0.700000,4.822675,2.288183,17.999920,34.765750
667,0.200000,0.200000,4.780951,2.161953,17.999933,34.804792
668,0.000000,0.000000,4.729959,2.022896,17.999947,34.843833
669,0.000000,0.000000,4.667922,1.872796,17.999960,34.882875
670,0.000000,0.000000,4.592859,1.714293,17.999973,34.921917
671,0.000000,0.000000,4.502637,1.550750,17.999987,34.960958
672,0.000000,0.000000,4.395055,1.385990,18.000000,35.000000
673,0.000000,0.000000,4.267987,1.223951,18.000000,35.031250
674,0.000000,0.000000,4.119574,1.068317,18.000000,35.062500
675,0.000000,0.000000,3.948484,0.922197,18.000000,35.093750
676,0.000000,0.000000,3.754201,0.787911,18.000000,35.125000
677,0.000000,0.000000,3.537320,0.666903,18.000000,35.156250
678,0.000000,0.000000,3.299781,0.559776,18.000000,35.187500
679,0.000000,0.000000,3.044986,0.466418,18.000000,35.218750
680,0.000000,0.000000,2.777722,0.386165,18.000000,35.250000
681,0.000000,0.000000,2.503873,0.317988,18.000000,35.281250
682,0.000000,0.000000,2.229931,0.260648,18.000000,35.312500
683,0.000000,0.000000,1.962398,0.212826,18.000000,35.343750
684,0.000000,0.000000,1.707180,0.173224,18.000000,35.375000
685,0.000000,0.000000,1.469101,0.140619,18.000000,35.406250
686,0.000000,0.000000,1.251605,0.113904,18.000000,35.437500
687,0.000000,0.000000,1.056671,0.092100,18.000000,35.468750
688,0.000000,0.000000,0.884931,0.074363,18.000000,35.500000
689,0.000000,0.000000,0.735894,0.059971,18.000000,35.531250
690,0.000000,0.000000,0.608248,0.026101,18.000000,35.562500
691,0.000000,0.000000,0.500145,0.146561,18.000000,35.593750
692,0.000000,0.000000,0.409465,0.740236,18.000000,35.625000
693,0.000000,0.000000,0.334005,2.500000,18.000000,35.656250
694,0.000000,0.000000,0.271628,4.259764,18.000000,35.687500
695,0.000000,0.000000,0.220351,4.853439,18.000000,35.718750
696,0.000000,0.000000,0.178388,4.995445,18.000000,35.750000
697,0.000000,0.000000,0.144176,4.973899,18.000000,35.781250
698,0.000000,0.000000,0.116366,4.853439,18.000000,35.812500
699,0.000000,0.000000,0.093817,4.259764,18.000000,35.843750
700,0.000000,0.000000,0.000138,2.934848,18.000000,35.875000
701,0.000000,0.000000,0.000792,2.919248,18.000000,35.906250
702,0.450000,0.450000,0.004555,2.900038,18.000000,35.937500
703,0.600000,0.600000,0.026101,2.876453,17.976195,35.968750
704,0.450000,0.450000,0.146561,2.847596,17.952390,36.000000
705,0.000000,0.000000,0.740236,2.812437,17.928585,36.031250
706,0.000000,0.000000,2.500000,2.769823,17.904780,36.062500
707,-0.700000,-0.700000,4.259764,2.718497,17.880975,36.093750
708,5.000000,5.000000,4.853439,2.657143,17.857170,36.125000
709,-1.500000,-1.500000,4.973899,2.584460,17.778219,36.156250
710,0.000000,0.000000,4.995445,2.499272,17.699268,36.187500
711,0.000000,0.000000,4.999208,2.400671,17.620317,36.218750
712,0.500000,0.500000,4.924890,2.288183,17.541366,36.250000
713,1.400000,1.400000,4.906751,2.161953,17.462415,36.281250
714,1.600000,1.600000,4.884336,2.022896,17.383464,36.312500
715,1.650000,1.650000,4.856689,1.872796,17.090964,36.343750
716,0.700000,0.700000,4.822675,1.714293,16.798465,36.375000
717,0.200000,0.200000,4.780951,1.550750,16.505966,36.406250
718,0.000000,0.000000,4.729959,1.385990,16.213467,36.437500
719,0.000000,0.000000,4.667922,1.223951,15.920967,36.468750
720,0.000000,0.000000,4.592859,1.068317,15.628468,36.500000
721,0.000000,0.000000,4.502637,0.922197,14.940390,36.531250
722,0.000000,0.000000,4.395055,0.787911,14.252312,36.562500
723,0.000000,0.000000,4.267987,0.666903,13.564234,36.593750
724,0.000000,0.000000,4.119574,0.559776,12.876156,36.625000
725,0.000000,0.000000,3.948484,0.466418,12.188078,36.656250
726,0.000000,0.000000,3.754201,0.386165,11.500000,36.687500
727,0.000000,0.000000,3.537320,0.317988,10.811922,36.718750
728,0.000000,0.000000,3.299781,0.260648,10.123844,36.750000
729,0.000000,0.000000,3.044986,0.212826,9.435766,36.781250
730,0.000000,0.000000,2.777722,0.173224,8.747688,36.812500
731,0.000000,0.000000,2.503873,0.140619,8.059610,36.843750
732,0.000000,0.000000,2.229931,0.113904,7.371532,36.875000
733,0.000000,0.000000,1.962398,0.092100,7.079033,36.906250
734,0.000000,0.000000,1.707180,0.074363,6.786533,36.937500
735,0.000000,0.000000,1.469101,0.059971,6.494034,36.968750
736,0.000000,0.000000,1.251605,0.026101,6.201535,37.000000
737,0.000000,0.000000,1.056671,0.146561,5.909036,37.031250
738,0.000000,0.000000,0.884931,0.740236,5.616536,37.062500
739,0.000000,0.000000,0.735894,2.500000,5.537585,37.093750
740,0.000000,0.000000,0.608248,4.259764,5.458634,37.125000
741,0.000000,0.000000,0.500145,4.853439,5.379683,37.156250
742,0.000000,0.000000,0.409465,4.995445,5.300732,37.187500
743,0.000000,0.000000,0.334005,4.973899,5.221781,37.218750
744,0.000000,0.000000,0.271628,4.853439,5.142830,37.250000
745,0.000000,0.000000,0.220351,4.259764,5.124383,37.281250
746,0.000000,0.000000,0.178388,2.934848,5.105935,37.312500
747,0.000000,0.000000,0.144176,2.919248,5.087487,37.343750
748,0.000000,0.000000,0.116366,2.900038,5.069039,37.375000
749,0.000000,0.000000,0.093817,2.876453,5.050592,37.406250
750,0.000000,0.000000,0.000138,2.847596,5.032144,37.437500
751,0.000000,0.000000,0.000792,2.812437,5.027984,37.468750
752,0.450000,0.450000,0.004555,2.769823,5.023825,37.500000
753,0.600000,0.600000,0.026101,2.718497,5.019665,37.531250
754,0.450000,0.450000,0.146561,2.657143,5.015505,37.562500
755,0.000000,0.000000,0.740236,2.584460,5.011346,37.593750
756,0.000000,0.000000,2.500000,2.499272,5.007186,37.625000
757,-0.700000,-0.700000,4.259764,2.400671,5.006256,37.656250
758,5.000000,5.000000,4.853439,2.288183,5.005325,37.687500
759,-1.500000,-1.500000,4.973899,2.161953,5.004395,37.718750
760,0.000000,0.000000,4.995445,2.022896,5.003465,37.750000
761,0.000000,0.000000,4.999208,1.872796,5.002534,37.781250
762,0.500000,0.500000,4.924890,1.714293,5.001604,37.812500
