date,II,V5,SpO2,Art,BP,ETCO2,QRS,ST,QT,PR,SystBP,DiasBP,MAP
277,0,0,3.53732,0.146561,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
278,0,0,3.299781,0.740236,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
279,0,0,3.044986,2.5,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
280,0,0,2.777722,4.259764,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
281,0,0,2.503873,4.853439,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
282,0,0,2.229931,4.995445,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
283,0,0,1.962398,4.973899,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
284,0,0,1.70718,4.853439,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
285,0,0,1.469101,4.259764,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
286,0,0,1.251605,2.934848,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
287,0,0,1.056671,2.919248,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
288,0,0,0.884931,2.900038,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
289,0,0,0.735894,2.876453,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
290,0,0,0.608248,2.847596,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
291,0,0,0.500145,2.812437,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
292,0,0,0.409465,2.769823,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
293,0,0,0.334005,2.718497,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
294,0,0,0.271628,2.657143,5,0,0.08,0.032,0.39,0.17,117,76,89.666667
295,0,0,0.220351,2.58446,5.023805,0.014424,0.08,0.032,0.39,0.17,117,76,89.666667
296,0,0,0.178388,2.499272,5.04761,0.028847,0.08,0.032,0.39,0.17,117,76,89.666667
297,0,0,0.144176,2.400671,5.071415,0.043271,0.08,0.032,0.39,0.17,117,76,89.666667
298,0,0,0.116366,2.288183,5.09522,0.057695,0.08,0.032,0.39,0.17,117,76,89.666667
299,0,0,0.093817,2.161953,5.119025,0.072118,0.08,0.032,0.39,0.17,117,76,89.666667
300,0,0,0.000138,2.022896,5.14283,0.086542,0.12,0.105,0.4,0.14,108,74,85.333333
301,0,0,0.000792,1.872796,5.221781,0.11116,0.12,0.105,0.4,0.14,108,74,85.333333
302,0.45,0.45,0.004555,1.714293,5.300732,0.135778,0.12,0.105,0.4,0.14,108,74,85.333333
303,0.6,0.6,0.026101,1.55075,5.379683,0.160396,0.12,0.105,0.4,0.14,108,74,85.333333
304,0.45,0.45,0.146561,1.38599,5.458634,0.185014,0.12,0.105,0.4,0.14,108,74,85.333333
305,0,0,0.740236,1.223951,5.537585,0.209632,0.12,0.105,0.4,0.14,108,74,85.333333
306,0,0,2.5,1.068317,5.616536,0.23425,0.12,0.105,0.4,0.14,108,74,85.333333
307,-0.7,-0.7,4.259764,0.922197,5.909036,0.300128,0.12,0.105,0.4,0.14,108,74,85.333333
308,5,5,4.853439,0.787911,6.201535,0.366006,0.12,0.105,0.4,0.14,108,74,85.333333
309,-1.5,-1.5,4.973899,0.666903,6.494034,0.431884,0.12,0.105,0.4,0.14,108,74,85.333333
310,0,0,4.995445,0.559776,6.786533,0.497761,0.12,0.105,0.4,0.14,108,74,85.333333
311,0,0,4.999208,0.466418,7.079033,0.563639,0.12,0.105,0.4,0.14,108,74,85.333333
312,0.5,0.5,4.92489,0.386165,7.371532,0.629517,0.12,0.105,0.4,0.14,108,74,85.333333
313,1.4,1.4,4.906751,0.317988,8.05961,0.801249,0.12,0.105,0.4,0.14,108,74,85.333333
314,1.6,1.6,4.884336,0.260648,8.747688,0.97298,0.12,0.105,0.4,0.14,108,74,85.333333
315,1.65,1.65,4.856689,0.212826,9.435766,1.144711,0.12,0.105,0.4,0.14,108,74,85.333333
316,0.7,0.7,4.822675,0.173224,10.123844,1.316443,0.12,0.105,0.4,0.14,108,74,85.333333
317,0.2,0.2,4.780951,0.140619,10.811922,1.488174,0.12,0.105,0.4,0.14,108,74,85.333333
318,0,0,4.729959,0.113904,11.5,1.659906,0.12,0.105,0.4,0.14,108,74,85.333333
319,0,0,4.667922,0.0921,12.188078,2.078605,0.12,0.105,0.4,0.14,108,74,85.333333
320,0,0,4.592859,0.074363,12.876156,2.497304,0.12,0.105,0.4,0.14,108,74,85.333333
321,0,0,4.502637,0.059971,13.564234,2.916004,0.12,0.105,0.4,0.14,108,74,85.333333
322,0,0,4.395055,0.026101,14.252312,3.334703,0.12,0.105,0.4,0.14,108,74,85.333333
323,0,0,4.267987,0.146561,14.94039,3.753403,0.12,0.105,0.4,0.14,108,74,85.333333
324,0,0,4.119574,0.740236,15.628468,4.172102,0.12,0.105,0.4,0.14,108,74,85.333333
325,0,0,3.948484,2.5,15.920967,5.045577,0.12,0.105,0.4,0.14,108,74,85.333333
326,0,0,3.754201,4.259764,16.213467,5.919051,0.12,0.105,0.4,0.14,108,74,85.333333
327,0,0,3.53732,4.853439,16.505966,6.792526,0.12,0.105,0.4,0.14,108,74,85.333333
328,0,0,3.299781,4.995445,16.798465,7.666001,0.12,0.105,0.4,0.14,108,74,85.333333
329,0,0,3.044986,4.973899,17.090964,8.539475,0.12,0.105,0.4,0.14,108,74,85.333333
330,0,0,2.777722,4.853439,17.383464,9.41295,0.12,0.105,0.4,0.14,108,74,85.333333
331,0,0,2.503873,4.259764,17.462415,10.760791,0.12,0.105,0.4,0.14,108,74,85.333333
332,0,0,2.229931,2.934848,17.541366,12.108633,0.12,0.105,0.4,0.14,108,74,85.333333
333,0,0,1.962398,2.919248,17.620317,13.456475,0.12,0.105,0.4,0.14,108,74,85.333333
334,0,0,1.70718,2.900038,17.699268,14.804317,0.12,0.105,0.4,0.14,108,74,85.333333
335,0,0,1.469101,2.876453,17.778219,16.152158,0.12,0.105,0.4,0.14,108,74,85.333333
336,0,0,1.251605,2.847596,17.85717,17.5,0.12,0.105,0.4,0.14,108,74,85.333333
337,0,0,1.056671,2.812437,17.875617,18.847842,0.12,0.105,0.4,0.14,108,74,85.333333
338,0,0,0.884931,2.769823,17.894065,20.195683,0.12,0.105,0.4,0.14,108,74,85.333333
339,0,0,0.735894,2.718497,17.912513,21.543525,0.12,0.105,0.4,0.14,108,74,85.333333
340,0,0,0.608248,2.657143,17.930961,22.891367,0.12,0.105,0.4,0.14,108,74,85.333333
341,0,0,0.500145,2.58446,17.949408,24.239209,0.12,0.105,0.4,0.14,108,74,85.333333
342,0,0,0.409465,2.499272,17.967856,25.58705,0.12,0.105,0.4,0.14,108,74,85.333333
343,0,0,0.334005,2.400671,17.972016,26.460525,0.12,0.105,0.4,0.14,108,74,85.333333
344,0,0,0.271628,2.288183,17.976175,27.333999,0.12,0.105,0.4,0.14,108,74,85.333333
345,0,0,0.220351,2.161953,17.980335,28.207474,0.12,0.105,0.4,0.14,108,74,85.333333
346,0,0,0.178388,2.022896,17.984495,29.080949,0.12,0.105,0.4,0.14,108,74,85.333333
347,0,0,0.144176,1.872796,17.988654,29.954423,0.12,0.105,0.4,0.14,108,74,85.333333
348,0,0,0.116366,1.714293,17.992814,30.827898,0.12,0.105,0.4,0.14,108,74,85.333333
349,0,0,0.093817,1.55075,17.993744,31.246597,0.12,0.105,0.4,0.14,108,74,85.333333
350,0,0,0.000138,1.38599,17.994675,31.665297,0.12,0.105,0.4,0.14,108,74,85.333333
351,0,0,0.000792,1.223951,17.995605,32.083996,0.12,0.105,0.4,0.14,108,74,85.333333
352,0.45,0.45,0.004555,1.068317,17.996535,32.502696,0.12,0.105,0.4,0.14,108,74,85.333333
353,0.6,0.6,0.026101,0.922197,17.997466,32.921395,0.12,0.105,0.4,0.14,108,74,85.333333
354,0.45,0.45,0.146561,0.787911,17.998396,33.340094,0.12,0.105,0.4,0.14,108,74,85.333333
355,0,0,0.740236,0.666903,17.998604,33.511826,0.12,0.105,0.4,0.14,108,74,85.333333
356,0,0,2.5,0.559776,17.998811,33.683557,0.12,0.105,0.4,0.14,108,74,85.333333
357,-0.7,-0.7,4.259764,0.466418,17.999019,33.855289,0.12,0.105,0.4,0.14,108,74,85.333333
358,5,5,4.853439,0.386165,17.999227,34.02702,0.12,0.105,0.4,0.14,108,74,85.333333
359,-1.5,-1.5,4.973899,0.317988,17.999434,34.198751,0.12,0.105,0.4,0.14,108,74,85.333333
360,0,0,4.995445,0.260648,17.999642,34.370483,0.1,0.121,0.43,0.2,93,66,75
361,0,0,4.999208,0.212826,17.999688,34.436361,0.1,0.121,0.43,0.2,93,66,75
362,0.5,0.5,4.92489,0.173224,17.999735,34.502239,0.1,0.121,0.43,0.2,93,66,75
363,1.4,1.4,4.906751,0.140619,17.999781,34.568116,0.1,0.121,0.43,0.2,93,66,75
364,1.6,1.6,4.884336,0.113904,17.999827,34.633994,0.1,0.121,0.43,0.2,93,66,75
365,1.65,1.65,4.856689,0.0921,17.999874,34.699872,0.1,0.121,0.43,0.2,93,66,75
366,0.7,0.7,4.822675,0.074363,17.99992,34.76575,0.1,0.121,0.43,0.2,93,66,75
367,0.2,0.2,4.780951,0.059971,17.999933,34.804792,0.1,0.121,0.43,0.2,93,66,75
368,0,0,4.729959,0.026101,17.999947,34.843833,0.1,0.121,0.43,0.2,93,66,75
369,0,0,4.667922,0.146561,17.99996,34.882875,0.1,0.121,0.43,0.2,93,66,75
370,0,0,4.592859,0.740236,17.999973,34.921917,0.1,0.121,0.43,0.2,93,66,75
371,0,0,4.502637,2.5,17.999987,34.960958,0.1,0.121,0.43,0.2,93,66,75
372,0,0,4.395055,4.259764,18,35,0.1,0.121,0.43,0.2,93,66,75
373,0,0,4.267987,4.853439,18,35.03125,0.1,0.121,0.43,0.2,93,66,75
374,0,0,4.119574,4.995445,18,35.0625,0.1,0.121,0.43,0.2,93,66,75
375,0,0,3.948484,4.973899,18,35.09375,0.1,0.121,0.43,0.2,93,66,75
376,0,0,3.754201,4.853439,18,35.125,0.1,0.121,0.43,0.2,93,66,75
377,0,0,3.53732,4.259764,18,35.15625,0.1,0.121,0.43,0.2,93,66,75
378,0,0,3.299781,2.934848,18,35.1875,0.1,0.121,0.43,0.2,93,66,75
379,0,0,3.044986,2.919248,18,35.21875,0.1,0.121,0.43,0.2,93,66,75
380,0,0,2.777722,2.900038,18,35.25,0.1,0.121,0.43,0.2,93,66,75
381,0,0,2.503873,2.876453,18,35.28125,0.1,0.121,0.43,0.2,93,66,75
382,0,0,2.229931,2.847596,18,35.3125,0.1,0.121,0.43,0.2,93,66,75
383,0,0,1.962398,2.812437,18,35.34375,0.1,0.121,0.43,0.2,93,66,75
384,0,0,1.70718,2.769823,18,35.375,0.1,0.121,0.43,0.2,93,66,75
385,0,0,1.469101,2.718497,18,35.40625,0.1,0.121,0.43,0.2,93,66,75
386,0,0,1.251605,2.657143,18,35.4375,0.1,0.121,0.43,0.2,93,66,75
387,0,0,1.056671,2.58446,18,35.46875,0.1,0.121,0.43,0.2,93,66,75
388,0,0,0.884931,2.499272,18,35.5,0.1,0.121,0.43,0.2,93,66,75
389,0,0,0.735894,2.400671,18,35.53125,0.1,0.121,0.43,0.2,93,66,75
390,0,0,0.608248,2.288183,18,35.5625,0.1,0.121,0.43,0.2,93,66,75
391,0,0,0.500145,2.161953,18,35.59375,0.1,0.121,0.43,0.2,93,66,75
392,0,0,0.409465,2.022896,18,35.625,0.1,0.121,0.43,0.2,93,66,75
393,0,0,0.334005,1.872796,18,35.65625,0.1,0.121,0.43,0.2,93,66,75
394,0,0,0.271628,1.714293,18,35.6875,0.1,0.121,0.43,0.2,93,66,75
395,0,0,0.220351,1.55075,18,35.71875,0.1,0.121,0.43,0.2,93,66,75
396,0,0,0.178388,1.38599,18,35.75,0.1,0.121,0.43,0.2,93,66,75
397,0,0,0.144176,1.223951,18,35.78125,0.1,0.121,0.43,0.2,93,66,75
398,0,0,0.116366,1.068317,18,35.8125,0.1,0.121,0.43,0.2,93,66,75
399,0,0,0.093817,0.922197,18,35.84375,0.1,0.121,0.43,0.2,93,66,75
400,0,0,0.000138,0.787911,18,35.875,0.1,0.121,0.43,0.2,93,66,75
401,0,0,0.000792,0.666903,18,35.90625,0.1,0.121,0.43,0.2,93,66,75
402,0.45,0.45,0.004555,0.559776,18,35.9375,0.1,0.121,0.43,0.2,93,66,75
403,0.6,0.6,0.026101,0.466418,17.976195,35.96875,0.1,0.121,0.43,0.2,93,66,75
404,0.45,0.45,0.146561,0.386165,17.95239,36,0.1,0.121,0.43,0.2,93,66,75
405,0,0,0.740236,0.317988,17.928585,36.03125,0.1,0.121,0.43,0.2,93,66,75
406,0,0,2.5,0.260648,17.90478,36.0625,0.1,0.121,0.43,0.2,93,66,75
407,-0.7,-0.7,4.259764,0.212826,17.880975,36.09375,0.1,0.121,0.43,0.2,93,66,75
408,5,5,4.853439,0.173224,17.85717,36.125,0.1,0.121,0.43,0.2,93,66,75
409,-1.5,-1.5,4.973899,0.140619,17.778219,36.15625,0.1,0.121,0.43,0.2,93,66,75
410,0,0,4.995445,0.113904,17.699268,36.1875,0.1,0.121,0.43,0.2,93,66,75
411,0,0,4.999208,0.0921,17.620317,36.21875,0.1,0.121,0.43,0.2,93,66,75
412,0.5,0.5,4.92489,0.074363,17.541366,36.25,0.1,0.121,0.43,0.2,93,66,75
413,1.4,1.4,4.906751,0.059971,17.462415,36.28125,0.1,0.121,0.43,0.2,93,66,75
414,1.6,1.6,4.884336,0.026101,17.383464,36.3125,0.1,0.121,0.43,0.2,93,66,75
415,1.65,1.65,4.856689,0.146561,17.090964,36.34375,0.1,0.121,0.43,0.2,93,66,75
416,0.7,0.7,4.822675,0.740236,16.798465,36.375,0.1,0.121,0.43,0.2,93,66,75
417,0.2,0.2,4.780951,2.5,16.505966,36.40625,0.1,0.121,0.43,0.2,93,66,75
418,0,0,4.729959,4.259764,16.213467,36.4375,0.1,0.121,0.43,0.2,93,66,75
419,0,0,4.667922,4.853439,15.920967,36.46875,0.1,0.121,0.43,0.2,93,66,75
420,0,0,4.592859,4.995445,15.628468,36.5,0.13,0.101,0.4,0.15,107,74,85
421,0,0,4.502637,4.973899,14.94039,36.53125,0.13,0.101,0.4,0.15,107,74,85
422,0,0,4.395055,4.853439,14.252312,36.5625,0.13,0.101,0.4,0.15,107,74,85
423,0,0,4.267987,4.259764,13.564234,36.59375,0.13,0.101,0.4,0.15,107,74,85
424,0,0,4.119574,2.934848,12.876156,36.625,0.13,0.101,0.4,0.15,107,74,85
425,0,0,3.948484,2.919248,12.188078,36.65625,0.13,0.101,0.4,0.15,107,74,85
426,0,0,3.754201,2.900038,11.5,36.6875,0.13,0.101,0.4,0.15,107,74,85
427,0,0,3.53732,2.876453,10.811922,36.71875,0.13,0.101,0.4,0.15,107,74,85
428,0,0,3.299781,2.847596,10.123844,36.75,0.13,0.101,0.4,0.15,107,74,85
429,0,0,3.044986,2.812437,9.435766,36.78125,0.13,0.101,0.4,0.15,107,74,85
430,0,0,2.777722,2.769823,8.747688,36.8125,0.13,0.101,0.4,0.15,107,74,85
431,0,0,2.503873,2.718497,8.05961,36.84375,0.13,0.101,0.4,0.15,107,74,85
432,0,0,2.229931,2.657143,7.371532,36.875,0.13,0.101,0.4,0.15,107,74,85
433,0,0,1.962398,2.58446,7.079033,36.90625,0.13,0.101,0.4,0.15,107,74,85
434,0,0,1.70718,2.499272,6.786533,36.9375,0.13,0.101,0.4,0.15,107,74,85
435,0,0,1.469101,2.400671,6.494034,36.96875,0.13,0.101,0.4,0.15,107,74,85
436,0,0,1.251605,2.288183,6.201535,37,0.13,0.101,0.4,0.15,107,74,85
437,0,0,1.056671,2.161953,5.909036,37.03125,0.13,0.101,0.4,0.15,107,74,85
438,0,0,0.884931,2.022896,5.616536,37.0625,0.13,0.101,0.4,0.15,107,74,85
439,0,0,0.735894,1.872796,5.537585,37.09375,0.13,0.101,0.4,0.15,107,74,85
440,0,0,0.608248,1.714293,5.458634,37.125,0.13,0.101,0.4,0.15,107,74,85
441,0,0,0.500145,1.55075,5.379683,37.15625,0.13,0.101,0.4,0.15,107,74,85
442,0,0,0.409465,1.38599,5.300732,37.1875,0.13,0.101,0.4,0.15,107,74,85
443,0,0,0.334005,1.223951,5.221781,37.21875,0.13,0.101,0.4,0.15,107,74,85
444,0,0,0.271628,1.068317,5.14283,37.25,0.13,0.101,0.4,0.15,107,74,85
445,0,0,0.220351,0.922197,5.124383,37.28125,0.13,0.101,0.4,0.15,107,74,85
446,0,0,0.178388,0.787911,5.105935,37.3125,0.13,0.101,0.4,0.15,107,74,85
447,0,0,0.144176,0.666903,5.087487,37.34375,0.13,0.101,0.4,0.15,107,74,85
448,0,0,0.116366,0.559776,5.069039,37.375,0.13,0.101,0.4,0.15,107,74,85
449,0,0,0.093817,0.466418,5.050592,37.40625,0.13,0.101,0.4,0.15,107,74,85
450,0,0,0.000138,0.386165,5.032144,37.4375,0.13,0.101,0.4,0.15,107,74,85
451,0,0,0.000792,0.317988,5.027984,37.46875,0.13,0.101,0.4,0.15,107,74,85
452,0.45,0.45,0.004555,0.260648,5.023825,37.5,0.13,0.101,0.4,0.15,107,74,85
453,0.6,0.6,0.026101,0.212826,5.019665,37.53125,0.13,0.101,0.4,0.15,107,74,85
454,0.45,0.45,0.146561,0.173224,5.015505,37.5625,0.13,0.101,0.4,0.15,107,74,85
455,0,0,0.740236,0.140619,5.011346,37.59375,0.13,0.101,0.4,0.15,107,74,85
456,0,0,2.5,0.113904,5.007186,37.625,0.13,0.101,0.4,0.15,107,74,85
457,-0.7,-0.7,4.259764,0.0921,5.006256,37.65625,0.13,0.101,0.4,0.15,107,74,85
458,5,5,4.853439,0.074363,5.005325,37.6875,0.13,0.101,0.4,0.15,107,74,85
459,-1.5,-1.5,4.973899,0.059971,5.004395,37.71875,0.13,0.101,0.4,0.15,107,74,85
460,0,0,4.995445,0.026101,5.003465,37.75,0.13,0.101,0.4,0.15,107,74,85
461,0,0,4.999208,0.146561,5.002534,37.78125,0.13,0.101,0.4,0.15,107,74,85
462,0.5,0.5,4.92489,0.740236,5.001604,37.8125,0.13,0.101,0.4,0.15,107,74,85
463,1.4,1.4,4.906751,2.5,5.001396,37.658106,0.13,0.101,0.4,0.15,107,74,85
464,1.6,1.6,4.884336,4.259764,5.001189,37.503712,0.13,0.101,0.4,0.15,107,74,85
465,1.65,1.65,4.856689,4.853439,5.000981,37.349318,0.13,0.101,0.4,0.15,107,74,85
466,0.7,0.7,4.822675,4.995445,5.000773,37.194923,0.13,0.101,0.4,0.15,107,74,85
467,0.2,0.2,4.780951,4.973899,5.000566,37.040529,0.13,0.101,0.4,0.15,107,74,85
468,0,0,4.729959,4.853439,5.000358,36.886135,0.13,0.101,0.4,0.15,107,74,85
469,0,0,4.667922,4.259764,5.000312,36.134147,0.13,0.101,0.4,0.15,107,74,85
470,0,0,4.592859,2.934848,5.000265,35.382159,0.13,0.101,0.4,0.15,107,74,85
471,0,0,4.502637,2.919248,5.000219,34.630171,0.13,0.101,0.4,0.15,107,74,85
472,0,0,4.395055,2.900038,5.000173,33.878183,0.13,0.101,0.4,0.15,107,74,85
473,0,0,4.267987,2.876453,5.000126,33.126195,0.13,0.101,0.4,0.15,107,74,85
474,0,0,4.119574,2.847596,5.00008,32.374206,0.13,0.101,0.4,0.15,107,74,85
475,0,0,3.948484,2.812437,5.00007,30.145172,0.13,0.101,0.4,0.15,107,74,85
476,0,0,3.754201,2.769823,5.000059,27.916138,0.13,0.101,0.4,0.15,107,74,85
477,0,0,3.53732,2.718497,5.000049,25.687103,0.13,0.101,0.4,0.15,107,74,85
478,0,0,3.299781,2.657143,5.000039,23.458069,0.13,0.101,0.4,0.15,107,74,85
479,0,0,3.044986,2.58446,5.000028,21.229034,0.13,0.101,0.4,0.15,107,74,85
480,0,0,2.777722,2.499272,5.000018,19,0.12,0.076,0.35,0.14,107,65,79
481,0,0,2.503873,2.400671,5.000016,16.770966,0.12,0.076,0.35,0.14,107,65,79
482,0,0,2.229931,2.288183,5.000013,14.541931,0.12,0.076,0.35,0.14,107,65,79
483,0,0,1.962398,2.161953,5.000011,12.312897,0.12,0.076,0.35,0.14,107,65,79
484,0,0,1.70718,2.022896,5.000009,10.083862,0.12,0.076,0.35,0.14,107,65,79
485,0,0,1.469101,1.872796,5.000006,7.854828,0.12,0.076,0.35,0.14,107,65,79
486,0,0,1.251605,1.714293,5.000004,5.625794,0.12,0.076,0.35,0.14,107,65,79
487,0,0,1.056671,1.55075,5.000003,4.873805,0.12,0.076,0.35,0.14,107,65,79
488,0,0,0.884931,1.38599,5.000003,4.121817,0.12,0.076,0.35,0.14,107,65,79
489,0,0,0.735894,1.223951,5.000002,3.369829,0.12,0.076,0.35,0.14,107,65,79
490,0,0,0.608248,1.068317,5.000002,2.617841,0.12,0.076,0.35,0.14,107,65,79
491,0,0,0.500145,0.922197,5.000001,1.865853,0.12,0.076,0.35,0.14,107,65,79
492,0,0,0.409465,0.787911,5.000001,1.113865,0.12,0.076,0.35,0.14,107,65,79
493,0,0,0.334005,0.666903,5.000001,0.961281,0.12,0.076,0.35,0.14,107,65,79
494,0,0,0.271628,0.559776,5.000001,0.808698,0.12,0.076,0.35,0.14,107,65,79
495,0,0,0.220351,0.466418,5.000001,0.656115,0.12,0.076,0.35,0.14,107,65,79
496,0,0,0.178388,0.386165,5,0.503531,0.12,0.076,0.35,0.14,107,65,79
497,0,0,0.144176,0.317988,5,0.350948,0.12,0.076,0.35,0.14,107,65,79
498,0,0,0.116366,0.260648,5,0.198365,0.12,0.076,0.35,0.14,107,65,79
499,0,0,0.093817,0.212826,5,0.171074,0.12,0.076,0.35,0.14,107,65,79
500,0,0,0.000138,0.173224,5,0.143783,0.12,0.076,0.35,0.14,107,65,79
501,0,0,0.000792,0.140619,5,0.116492,0.12,0.076,0.35,0.14,107,65,79
502,0.45,0.45,0.004555,0.113904,5,0.089202,0.12,0.076,0.35,0.14,107,65,79
503,0.6,0.6,0.026101,0.0921,5,0.061911,0.12,0.076,0.35,0.14,107,65,79
504,0.45,0.45,0.146561,0.074363,5,0.03462,0.12,0.076,0.35,0.14,107,65,79
505,0,0,0.740236,0.059971,5,0.029853,0.12,0.076,0.35,0.14,107,65,79
506,0,0,2.5,0.026101,5,0.025087,0.12,0.076,0.35,0.14,107,65,79
507,-0.7,-0.7,4.259764,0.146561,5,0.02032,0.12,0.076,0.35,0.14,107,65,79
508,5,5,4.853439,0.740236,5,0.015554,0.12,0.076,0.35,0.14,107,65,79
509,-1.5,-1.5,4.973899,2.5,5,0.010787,0.12,0.076,0.35,0.14,107,65,79
510,0,0,4.995445,4.259764,5,0.006021,0.12,0.076,0.35,0.14,107,65,79
511,0,0,4.999208,4.853439,5,0.005192,0.12,0.076,0.35,0.14,107,65,79
512,0.5,0.5,4.92489,4.995445,5,0.004363,0.12,0.076,0.35,0.14,107,65,79
513,1.4,1.4,4.906751,4.973899,5,0.003533,0.12,0.076,0.35,0.14,107,65,79
514,1.6,1.6,4.884336,4.853439,5,0.002704,0.12,0.076,0.35,0.14,107,65,79
515,1.65,1.65,4.856689,4.259764,5,0.001875,0.12,0.076,0.35,0.14,107,65,79
516,0.7,0.7,4.822675,2.934848,5,0.001046,0.12,0.076,0.35,0.14,107,65,79
517,0.2,0.2,4.780951,2.919248,5,0.000902,0.12,0.076,0.35,0.14,107,65,79
518,0,0,4.729959,2.900038,5,0.000758,0.12,0.076,0.35,0.14,107,65,79
519,0,0,4.667922,2.876453,5,0.000614,0.12,0.076,0.35,0.14,107,65,79
520,0,0,4.592859,2.847596,5,0.00047,0.12,0.076,0.35,0.14,107,65,79
521,0,0,4.502637,2.812437,5,0.000326,0.12,0.076,0.35,0.14,107,65,79
522,0,0,4.395055,2.769823,5,0.000182,0.12,0.076,0.35,0.14,107,65,79
523,0,0,4.267987,2.718497,5,0.000157,0.12,0.076,0.35,0.14,107,65,79
524,0,0,4.119574,2.657143,5,0.000132,0.12,0.076,0.35,0.14,107,65,79
525,0,0,3.948484,2.58446,5,0.000107,0.12,0.076,0.35,0.14,107,65,79
526,0,0,3.754201,2.499272,5,0.000082,0.12,0.076,0.35,0.14,107,65,79
527,0,0,3.53732,2.400671,5,0.000057,0.12,0.076,0.35,0.14,107,65,79
528,0,0,3.299781,2.288183,5,0.000032,0.12,0.076,0.35,0.14,107,65,79
529,0,0,3.044986,2.161953,5,0.000027,0.12,0.076,0.35,0.14,107,65,79
530,0,0,2.777722,2.022896,5,0.000023,0.12,0.076,0.35,0.14,107,65,79
531,0,0,2.503873,1.872796,5,0.000019,0.12,0.076,0.35,0.14,107,65,79
532,0,0,2.229931,1.714293,5,0.000014,0.12,0.076,0.35,0.14,107,65,79
533,0,0,1.962398,1.55075,5,0.00001,0.12,0.076,0.35,0.14,107,65,79
534,0,0,1.70718,1.38599,5,0.000005,0.12,0.076,0.35,0.14,107,65,79
535,0,0,1.469101,1.223951,5,0.000005,0.12,0.076,0.35,0.14,107,65,79
536,0,0,1.251605,1.068317,5,0.000004,0.12,0.076,0.35,0.14,107,65,79
537,0,0,1.056671,0.922197,5,0.000003,0.12,0.076,0.35,0.14,107,65,79
538,0,0,0.884931,0.787911,5,0.000002,0.12,0.076,0.35,0.14,107,65,79
539,0,0,0.735894,0.666903,5,0.000002,0.12,0.076,0.35,0.14,107,65,79
540,0,0,0.608248,0.559776,5,0.000001,0.08,0.049,0.37,0.21,91,65,73.666667
541,0,0,0.500145,0.466418,5,0.000001,0.08,0.049,0.37,0.21,91,65,73.666667
542,0,0,0.409465,0.386165,5,0.000001,0.08,0.049,0.37,0.21,91,65,73.666667
543,0,0,0.334005,0.317988,5,0.000001,0.08,0.049,0.37,0.21,91,65,73.666667
544,0,0,0.271628,0.260648,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
545,0,0,0.220351,0.212826,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
546,0,0,0.178388,0.173224,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
547,0,0,0.144176,0.140619,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
548,0,0,0.116366,0.113904,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
549,0,0,0.093817,0.0921,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
550,0,0,0.000138,0.074363,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
551,0,0,0.000792,0.059971,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
552,0.45,0.45,0.004555,0.026101,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
553,0.6,0.6,0.026101,0.146561,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
554,0.45,0.45,0.146561,0.740236,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
555,0,0,0.740236,2.5,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
556,0,0,2.5,4.259764,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
557,-0.7,-0.7,4.259764,4.853439,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
558,5,5,4.853439,4.995445,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
559,-1.5,-1.5,4.973899,4.973899,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
560,0,0,4.995445,4.853439,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
561,0,0,4.999208,4.259764,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
562,0.5,0.5,4.92489,2.934848,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
563,1.4,1.4,4.906751,2.919248,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
564,1.6,1.6,4.884336,2.900038,5,0,0.08,0.049,0.37,0.21,91,65,73.666667
